job_size_sqft,num_rooms,num_heavy_items,num_light_items,distance_km,floor_number,has_elevator,past_avg_hours,past_avg_crew_size,crew_size,hours_required
2962,8,8,37,14.134794531012428,0,False,2.058815922156171,2.039539980579344,2,2.0
3199,8,4,34,4.43089461285339,2,False,2.799166262895145,1.7372138676118483,2,2.8480971081689885
2927,6,1,28,1.0,8,True,2.8716625469266623,1.4538797888660355,2,2.988430049402469
3296,8,3,30,9.201909357777005,9,False,1.5,3.2366127032719536,3,2.0
1633,5,1,19,8.707162465292832,7,True,4.403397131291499,2.4626707841463444,2,3.5182795948760184
1562,4,2,19,13.619504023444712,6,True,1.5,1.3416849889829678,2,2.837675906670679
1328,5,9,12,19.018097635362313,5,False,2.5567725496198515,2.1333875406081537,2,2.969613460365556
1052,4,2,19,8.748408334074208,10,True,3.598954951771664,2.1258507098757335,2,2.0
2696,8,4,31,10.508402275666482,4,True,1.5,1.8283637275704772,2,2.03769140689314
2586,7,4,30,2.266100128015054,11,True,4.054506993630591,3.8260100775626484,4,3.5915234689588322
2864,8,4,34,6.255741983768114,10,True,2.742532659430301,2.5435882352354655,2,2.0
835,2,3,7,33.849230411916935,11,True,1.5,4.092640247798454,3,2.0
1872,5,6,21,12.13795891809875,8,True,1.5,2.6579749365843623,2,2.0
1010,3,4,9,19.524786954168402,4,False,1.5,2.278705870500031,2,2.065668222682344
3157,8,6,23,6.213459887625115,7,True,1.7525445911300181,2.598831518535717,2,2.2426435836806062
1155,4,4,12,5.483882083514987,5,False,2.0134935542422583,2.2440898581616864,2,2.8195543241728913
760,1,1,8,5.361322538199268,11,True,1.5,1.6644436872192634,2,2.2029804009378893
2123,5,0,21,15.709965587951835,10,True,3.173485315317506,2.1888936799074905,2,2.2026353877732814
3113,7,7,34,7.167513973838233,0,True,1.5,1.3346587935933973,2,2.0
3230,8,9,35,2.1940569482935572,9,True,4.226857936510263,1.634518477427604,2,3.7942877785917135
607,2,0,9,7.661075450669007,8,True,2.68796040122515,2.4760578643562137,2,3.5773848009754508
1342,4,0,15,5.591521512073262,7,True,2.5121466741796175,1.9102639737096387,2,2.0
791,1,2,5,16.37330995146908,11,True,2.741946337655732,1.5902956032534197,2,2.5570388347525976
1285,5,1,12,27.68593663794566,0,False,3.0141470560819634,1.7026117400940297,2,2.0
2008,5,6,18,2.2624496211548606,11,True,1.5,1.392845389141108,2,2.0
1197,4,2,9,12.422923734244769,0,False,1.5,2.164664553481389,2,2.0
516,2,2,9,17.975075318533577,2,False,4.557228184895525,1.789077130059126,2,3.6573485227417395
1932,5,4,18,14.143171008791533,7,True,2.7194058924759905,1.8792968864331103,2,3.3908742893865265
468,1,1,5,5.5350350118432345,9,False,2.0461284652018046,2.208685669958885,2,2.459073970603485
1025,3,1,5,6.61880989739984,10,False,4.014676242856014,2.1716128887290473,2,3.490423096911524
301,4,3,15,8.519048962026602,0,False,1.6794878577951593,2.407949567813406,3,2.0
577,2,3,6,4.801911429732239,9,True,3.285547115071824,1.424486229728617,2,3.197281704773747
1696,6,4,17,9.831889120550573,8,True,2.5604353881275563,1.9654278985215572,2,2.703238777686757
3022,8,4,36,20.41359191632711,4,False,1.64045493712712,2.3255354416557266,2,2.0
2778,8,7,26,12.304428630567708,7,False,1.5,1.6658757447840518,2,2.0
616,1,0,5,1.7096447357890396,4,False,1.5111367187742,1.7354373397355003,2,2.0
411,2,1,5,7.785077885238404,5,False,4.902525278302474,2.070648543261905,2,4.383195898502863
1381,2,2,8,25.83497104806151,2,False,4.219061466660433,2.0617077960489527,2,4.559950954780454
2387,8,7,23,4.31630237005051,4,False,2.4707453637916084,1.9744714227469087,2,2.0
2689,8,7,34,14.116340699715666,7,True,1.651058693708546,2.1921824749371823,2,2.0
2934,6,5,25,3.0648708937830413,2,False,4.647942428377267,2.5467241392498465,3,4.185172895526463
1395,4,2,20,12.226305433624013,9,False,1.5,2.7570798102743233,2,2.0704025551278358
837,3,3,13,6.623671594013155,4,True,1.5,1.8501222262471408,2,2.0
384,1,2,5,22.16827418267539,11,True,2.845627478947414,2.8403506364789326,2,2.0
769,3,3,10,22.074872674841824,1,False,1.5,1.0,2,2.0
508,1,0,5,2.345445240376803,4,False,2.9086259521881317,1.1529857981675886,2,3.623398036010393
3054,7,4,35,7.613901902578512,3,True,2.616954643553009,1.9585179055342594,2,2.629148589322773
1158,3,2,16,6.108927292652422,6,True,1.5,2.50046363597836,2,2.0
2933,8,5,35,13.848050767917425,6,False,1.5,2.1167325569636057,2,2.0
2070,6,4,24,7.273946351832255,0,False,3.8614640218732106,1.9461513179631653,2,4.541896322425517
2024,7,9,36,20.569611243569224,6,True,2.721116459874277,2.142592717111841,2,3.0147551374483923
1755,4,1,22,6.874801847385051,6,True,1.7383971745824829,1.9894773599322164,2,2.0
2921,8,3,31,9.420694289913637,6,True,1.5035156673623031,2.9812381174715368,2,2.0
439,1,0,5,7.374552355381635,6,False,1.8033659814077916,1.7426241497684294,2,2.0
596,1,0,8,13.913827592720862,8,False,4.765502255381047,2.6372515781717363,2,3.3280330624518513
1654,3,1,16,23.118814494379386,8,True,4.323792116786057,1.6298906510767792,2,2.0
1562,4,4,15,15.966207668062681,1,True,4.557798540673037,1.8529689409004182,2,4.0777187417209895
2045,8,8,46,6.488416169947242,7,False,2.6391760949204834,2.514544892179205,3,2.9870454464808627
2660,8,6,26,3.0214445273277453,10,True,1.5,2.426384717003839,2,2.0
2180,5,3,25,4.783350835470791,5,False,2.2072004458102796,2.6064106487762038,2,2.96860495109515
1123,1,1,5,19.401332477326015,4,True,1.7394439834673234,1.9130423619638117,2,2.0
1347,5,3,18,9.66723417089681,6,False,3.108388655635921,2.2726988537302795,2,2.0
2707,8,6,35,10.388288567628976,2,False,1.9711013065903125,2.063902825217299,2,3.0234229654607216
944,4,4,20,15.336094240782094,5,False,2.333431039850869,2.2970727120381227,2,2.0
1913,5,5,20,8.6662339869666,2,False,1.9089123282911609,2.5912987610210534,2,2.456975695708395
2024,6,10,22,16.744013597104058,4,True,2.935017624838149,1.4286297942547712,2,2.0
2700,8,14,38,7.4326343440927545,9,True,1.5972474086402912,1.4719630484476576,2,2.0
2585,7,5,24,6.245092452930445,11,True,3.260933541629549,1.7245164872283965,2,4.047119910457898
1786,5,8,20,3.3779906682129295,5,True,1.62405328053367,1.7799257521914538,2,2.3439915991505345
1289,4,4,14,1.0017694387109466,11,True,4.384108877700483,2.1050036836312565,2,2.676001477207584
1477,5,5,23,9.828427366945869,3,False,1.9227877483760474,2.0057418034770467,2,2.0
1617,5,1,25,14.655804397688,3,False,4.759833155355996,1.8998888075638043,2,3.699018839399394
1001,4,2,13,14.583217814941001,11,False,2.8267449913108886,1.9629991540139573,2,2.509726977037634
2301,6,4,22,19.915001727877467,7,True,2.574860618367688,2.110969584188222,2,2.0
966,1,2,5,8.204026805839103,7,True,3.2974112153121715,1.6165724989441674,2,3.7044227864903747
2375,8,6,34,19.71587374993919,4,False,1.892549292449421,1.0,2,2.0379634365752377
2704,7,8,35,8.997513152995921,7,True,1.661465859243837,2.547159857216471,3,2.7537521134854765
3377,8,4,21,3.3279723506690466,11,True,1.5,2.554207941928857,2,2.0
680,2,1,8,12.020675389318985,2,True,1.7288838541717364,1.0,2,2.0
2731,8,6,37,3.526771426480042,9,True,3.240183168768025,2.566996507626087,2,3.614994415803193
575,1,0,6,8.197318062064252,4,True,1.819287332689137,1.7164219965081957,2,2.0
1379,4,7,14,17.568904770369556,4,True,3.037730825398686,2.425740350390442,2,2.3023636297707077
864,2,0,9,1.0,3,True,3.8182957421587473,1.48937205458215,2,2.0
819,3,3,5,9.344794289749977,10,True,1.5,1.0,2,2.0
861,1,0,8,4.9054413344373575,2,False,2.341584083771328,1.5707072846013879,2,2.0
440,3,3,12,17.634696623044743,5,True,1.5,1.9340492278677346,2,2.0
2933,8,4,28,24.531713349068667,10,True,1.5,2.1935226606335307,2,2.1442993634082232
495,2,3,9,7.0035810136777945,5,True,4.321602860496046,2.293216862890847,3,2.0
1575,3,4,18,13.411195113452743,1,False,2.6542129790234337,2.188604035238175,2,2.7656712279495723
2537,7,4,38,2.3781134406361253,11,True,2.6033932518305734,2.0137283091067872,2,3.022618439049958
3469,8,5,27,10.738660028482412,1,False,5.245603194706721,1.6914114613905942,2,4.394059404347182
3031,8,9,35,3.8226638398211787,10,True,6.000120807597403,2.0584101663138936,2,3.634443902012632
739,2,2,8,4.260489065852475,4,False,2.26668879476993,3.044752980413033,3,2.0
3460,8,10,27,7.768198173739006,7,True,4.49957571178652,3.263370414132979,3,2.0
2391,6,7,29,4.30852722518745,7,True,3.659826922013395,2.1004308626973396,2,3.713178370902488
874,2,2,15,11.066895418098134,3,False,3.8793962737787533,2.052690650377962,2,2.896370005324578
1735,5,5,26,8.692500977239684,3,False,2.9125453059059394,3.988960016093302,3,3.7557650860873446
3237,8,5,38,5.1954112695743415,1,False,1.5627590419771162,1.0273399075677285,2,2.3937165885017264
1557,3,2,13,4.862942047133836,2,False,2.277322331118792,1.3485373836125176,2,2.0
887,1,1,5,12.399819350547736,0,False,3.5890401496624587,2.5450112576953376,2,2.2942713609601686
3100,7,3,30,14.505292110039145,0,False,1.5,1.2668260392634414,2,2.0
3349,8,6,32,9.329372824803144,4,True,3.015611577637187,2.4482956689763715,2,2.1079046506598336
3421,8,7,37,13.715775434339918,9,True,5.93361502582973,3.1597695016733467,3,5.577572058875212
3358,8,5,45,3.447936127258289,4,False,1.7052706687394665,1.3462874214059797,2,2.0
3093,8,6,28,3.9361199966062017,8,False,3.1957119829312055,2.4952231625415613,2,2.487962300494443
1754,3,1,15,5.36410955611661,3,False,1.5,2.594211101653918,2,2.0
915,2,1,8,3.1899254657047313,7,True,5.031664151605734,2.0156281739405957,2,4.014730076953933
2274,8,6,39,1.0,6,True,1.7611687319796787,1.9505691904302844,2,2.0
1006,3,0,9,7.158537544178766,8,False,3.6636920278972767,2.6487660754307423,2,2.9439585366678624
1814,5,5,20,4.618343097755316,8,True,2.206892921826294,1.150756309357787,2,2.0
2399,6,4,25,6.245648238543431,10,True,2.0886021415695635,2.3474474031072146,2,2.0
3329,8,4,19,4.224361791049446,6,False,1.5,1.2791541592236635,2,2.0
1225,2,3,9,5.9950031477346934,3,False,3.89037316716574,2.2902728215549963,2,4.458521435352221
1106,3,3,13,8.637120398027404,1,False,2.018812420932152,1.935421981855017,2,3.0145354668221094
2651,8,5,30,13.27386961548992,9,True,2.5513020820803307,2.982959407053847,3,2.0
320,2,0,8,18.826554087666352,2,True,1.7686076078553035,3.823251261048059,3,2.0
2112,7,3,28,6.900314074187712,1,False,1.5,1.2171069542173607,2,2.0
2686,7,6,33,4.545484975571169,5,True,3.621137147898054,2.359372852890873,2,3.0558458593007702
2062,6,3,26,1.6999182231133334,11,True,1.8533814840713,1.9644003529298966,2,2.019179708960835
1528,4,4,15,30.343553106089274,3,False,1.9407220101763933,2.0499763306279757,2,2.0
2951,8,4,24,14.296774021946089,6,True,2.7033307146000563,2.429201674632415,2,2.2431433009425104
1487,6,8,23,9.616665464095119,5,True,4.412356370240557,2.4038678995868987,2,4.1595430847560895
2573,6,4,22,2.54497302441552,9,True,5.129221702643337,2.3114947340236327,2,3.1159475325408525
1785,5,2,22,1.0,9,True,2.9107490480532796,1.5647855078798372,2,2.0
385,2,0,7,1.6280409877397337,5,False,2.0702164620466634,2.308906595597087,2,2.0
1997,4,3,19,5.527131550266033,5,True,2.3300146171378255,3.3804188649499967,3,2.0
458,1,2,5,4.734531140743623,4,True,1.7837801609552981,2.251581163692831,2,2.0
3279,8,7,27,4.43351790501657,8,True,3.9376292067428476,2.3160191311769283,2,4.423755179029605
2224,6,7,30,5.008551346677156,8,True,3.2095027807760714,3.048367145319634,3,2.3267111720188463
1490,3,0,19,15.916409045076856,3,False,4.40512429682537,1.419089818109972,2,2.7897284119559718
1855,6,4,29,2.5245271715071462,3,False,1.8346827867597248,1.797666775023907,2,2.0
2281,7,8,23,3.310055156997697,8,True,2.545398021738542,1.7666882935613684,2,2.0
1132,4,4,14,3.4208550185283606,7,True,2.1146700237949845,2.014580638894335,2,3.0224228334644687
1222,3,3,19,5.40240183629192,8,False,5.566077411185399,1.8011143769325721,2,4.918422138471324
1639,5,4,11,1.6764601602244953,0,True,1.5,2.9031458595563624,2,2.0
1127,2,2,9,11.791265861693276,10,True,2.2053286184075693,2.227735910285035,2,2.0
2725,7,5,21,4.502212485841006,10,True,2.445799378281404,1.9711364191505014,2,2.0
632,4,2,20,7.257943571834684,10,True,3.3209795687224055,2.141747924477229,2,2.0
2945,8,10,39,8.312290785236385,2,False,2.0951191707178656,2.2126089909629028,2,4.151519140346803
1415,3,7,10,6.189492135208598,6,True,5.043785315801976,3.085365429146533,2,3.437712489124409
2095,6,9,21,14.470147505345032,7,True,3.569640015783566,3.226141247033277,3,2.3536770090636363
804,1,2,5,18.467345284551218,3,False,2.53171865262175,1.7993883843334142,2,2.0
1533,3,2,10,2.773830887074864,10,True,5.54804361962421,1.488536447132665,2,5.85393211781126
2714,7,7,24,4.319630905477504,0,False,3.069989840443411,2.1149578943994074,2,2.0
1166,3,0,9,3.6114975793532365,8,True,3.890255712961469,3.0263757505043705,2,2.0
723,3,2,12,2.1832391178284647,6,False,1.7357964067608083,1.9227734016853475,2,2.0
1970,6,5,29,12.915618989920766,5,True,3.459200434184071,1.5338315911987808,2,2.0
819,3,2,16,11.047947608990532,9,True,3.636777082799659,2.496849695567867,2,2.644012266949475
1307,3,3,12,4.438753649187826,6,False,4.223016333818074,2.060861274312471,2,2.9689612082033676
1741,4,4,15,4.291343370731093,0,True,3.615660803403977,1.1847731515019755,2,2.8272691931133545
2105,6,5,22,9.418520486789713,5,False,3.4775807227719313,3.10489516124862,3,3.4522443796071016
2346,6,3,29,6.532598664300577,11,True,1.5,2.570714218637988,2,2.0
2465,7,3,28,9.554504912821809,0,False,1.5240919456705408,1.0,2,2.0
3001,8,8,33,5.058212158944206,0,False,4.878805053151822,3.3593898350603064,3,4.186263588933957
511,1,2,5,8.86388336270086,9,True,1.809412949141115,1.3745111491190134,2,2.0
1459,4,1,14,14.966808951611734,1,False,1.5,1.898356871593352,2,2.0
303,2,1,5,7.290976712608592,11,True,2.746203582770205,1.7631963629559555,2,3.330721851142963
330,1,2,5,21.739469784224013,6,True,1.5,2.5558676791276067,2,2.0
979,4,6,14,9.707061794259202,8,True,2.264337595426024,2.4991645440884334,2,2.0
2214,7,3,26,1.0,8,False,2.870603536884118,1.3231389026132139,2,2.0
3162,8,8,27,6.8248725860995165,10,True,6.839167509558159,1.0048024242180804,2,6.611815193851244
2775,7,8,26,12.252252781317821,11,True,2.6076679300717984,1.2429100162235953,2,4.083480830633907
2368,6,3,27,10.523687213525687,10,True,2.8599599252552954,2.2127828426772216,2,3.233349134287921
2790,7,4,35,12.100248251086551,8,True,1.5,1.0,2,2.0
850,2,1,5,8.647564767895421,4,False,2.4377151931748733,1.6780091992321813,2,2.5666315483708084
2987,8,9,38,20.995095172174484,3,False,6.018978309988601,3.465216508582435,3,5.244259198359229
3148,8,4,31,13.227688019199377,4,True,3.005604267712422,2.2994052451312874,2,2.894035913713606
604,2,0,13,8.13438470142591,11,True,2.047690651224771,1.1516652219423742,2,2.0
1803,5,4,20,9.730626637377604,5,True,4.4925193462066035,2.09907599365941,2,2.8982848457856525
2956,6,5,27,28.587048585309528,0,False,1.5,1.5212130985736796,2,2.2567342645260267
1823,5,3,23,19.80543117738954,1,False,3.5464557170964772,1.6770937669325288,2,2.409988897846575
2989,8,7,30,6.679272576623716,6,True,1.7199899110131263,2.7139348942190136,3,2.0
3293,8,8,28,9.898584627600686,0,False,4.526569450441603,1.7727077370828845,2,2.0
1818,7,8,30,20.86346737938878,8,False,2.2975061178549674,2.956901067422024,3,2.0
490,3,2,10,3.298592952841269,0,True,1.5,2.6314973257537573,3,2.0
1388,5,2,25,5.638107131299797,8,True,1.639012276892415,1.6514109051889725,2,2.0
988,2,1,8,15.651449387378067,6,True,1.5,2.446287471345603,2,2.0
1817,5,5,15,4.162113697882063,8,True,6.73153152641495,2.0022147952212683,2,4.583063775315478
2174,6,4,25,6.623236611605839,6,False,2.3127628079702376,1.4546916190568848,2,3.0117330477633777
1784,4,7,17,9.489571560802956,4,False,4.629543434284202,2.0506682569663397,2,3.3659534769592856
925,3,5,18,14.14394965461013,0,True,2.965010776441856,2.2566983583980855,3,2.0
1263,4,5,11,2.49807418909176,7,True,1.5,2.0571827512692935,2,2.0
2474,6,3,23,14.839088987359059,2,False,1.9818284498464067,3.280080951292873,3,3.4929586626575864
386,2,3,9,8.854458167863053,10,True,2.9975145661245395,2.4034281004094824,2,2.0
985,3,1,14,9.309242929637254,8,True,2.203847094160043,3.211026001289009,3,2.53675681773934
3155,7,6,34,1.7548152224954563,11,True,2.381613794311864,2.4589402785306347,3,2.36223476520911
617,2,1,10,7.72847332077656,6,True,2.16991588839287,1.71711955404315,2,2.0
1627,5,9,27,2.868109829641656,11,True,1.5,2.5697518600950446,2,2.0
962,4,4,18,22.234346280285386,9,True,1.9305815724866078,1.842726710495745,2,2.0
634,1,2,5,6.218824887612739,9,True,3.2693387121512965,1.9566811795688372,2,2.121172457284652
1652,6,9,23,19.028768558627107,2,False,1.5,3.33881389737542,3,3.1115307042516736
1968,6,7,22,9.137155678066154,9,True,6.398596131010098,2.753923478979849,2,5.580999421799804
863,1,1,5,19.238526213484906,6,False,2.4302895633732438,1.9619536905724264,2,2.6472086284111676
548,1,1,5,1.151460038068217,9,True,1.5,1.8049226832494865,2,2.0
731,3,4,8,3.942628668844846,2,False,2.346447601495869,2.9474570953591783,2,2.0
2384,8,6,40,18.294584050221307,3,True,3.1930435615222503,2.9832774174243815,2,3.2102641784328196
3052,8,4,30,25.305863454763973,11,True,5.267254603508371,2.0187120177728204,2,3.904276865275433
876,4,4,15,6.92328601479406,4,False,1.5,2.009587433511793,2,2.0
1325,5,6,21,5.141729421253178,11,True,3.2893665293330616,2.453729650451619,2,2.0
1400,5,3,23,2.3264416076907763,2,False,1.9630762019799008,2.218942820007568,2,2.0
1454,3,3,10,1.498227682428652,3,False,2.432640245236226,2.014189685177367,2,2.0
1081,5,4,14,1.3574442441361114,4,True,2.6330438561411977,2.368905358400382,2,2.9849101079309976
476,2,2,5,8.24444175939185,1,True,1.5,1.6765317687274157,2,2.0108053273300923
1980,5,2,22,7.860176875968916,5,True,2.944355637837612,2.5567454694212657,2,2.0
1443,3,1,16,2.8514720202091386,1,False,2.16079990212631,2.331798980684306,2,2.2069083579744824
1395,4,5,13,4.51470755518921,1,False,2.660420766252704,2.2267148182088734,2,2.9897783864574214
1147,2,2,9,6.327403260586804,2,False,5.720433278844515,1.946129098377339,2,4.725319656268408
3273,8,5,28,1.0718436021252413,4,True,4.741523038145562,1.6893914098444236,2,3.243410263439684
2253,5,7,28,9.487259446561474,7,True,1.5,1.1173277793236918,2,2.0
1639,5,4,15,10.397904724828852,4,False,8.014509679780293,1.1185758883414154,2,6.371980375623702
957,2,2,5,12.332863528005582,2,True,1.5,1.1637472077484041,2,2.0
2863,8,4,35,11.533900643172586,11,False,3.4069166624013327,2.6114600826939616,2,3.194639329306797
3142,8,4,26,7.2948706408030395,2,False,2.869914942926197,1.671286620865759,2,2.0082668995634574
403,1,0,7,22.070794686707455,7,False,1.5,1.3952568314292133,2,2.0
3274,8,2,33,5.338625023320574,4,False,1.9156619822321714,1.9547510303220168,2,2.892714879288176
2538,8,12,29,11.367433443922174,0,False,2.862102118063904,1.5247568036855994,2,3.291618875092194
619,2,3,11,2.6935547462567393,9,True,4.20520848424943,2.8036347071291994,3,3.938938576483082
2710,8,6,27,2.7532467698857,1,False,1.9998962867686454,2.277738076159646,2,2.0
643,3,1,15,10.739653514283962,1,False,1.5,1.8353545211127549,2,2.4551819974406075
462,2,4,7,3.4949125363770768,0,False,2.321447728425342,1.8358268744003978,2,2.716263753275024
669,1,1,5,10.64807728385474,1,True,3.60644273899263,2.989809705302997,3,5.176731846129682
1771,5,2,19,11.081556398824038,3,False,2.209420929794585,1.3008044634780518,2,2.833128337432745
2282,5,4,18,23.634669273045738,0,False,1.6473195982763411,2.1445496712509855,2,2.0
1603,6,5,21,2.517975149208106,2,False,4.371597847979998,2.7131124011550396,2,4.16704040617959
690,4,1,15,2.1303941996499605,0,False,1.540920888599061,1.8167771954494798,2,2.0
937,3,6,13,8.579632946937975,2,False,2.020622974240508,2.0492042322031185,2,2.0
3027,7,4,21,17.926742211779164,1,False,3.797720767077542,1.5815627203186668,2,4.35107312181769
3380,8,7,30,8.26407217702441,3,False,3.015838631417734,1.6392379456097164,2,2.6949845620077113
2713,7,9,35,41.29702533363112,9,True,1.5,2.4917723754077925,2,2.592362092350615
630,1,0,7,10.482898245636743,1,False,4.165301184856784,2.0804505038270515,2,4.245935813347633
2923,8,3,38,9.928126837317109,11,True,1.5,2.3313218440022516,2,2.0
2514,7,10,33,6.289516209472713,6,True,1.5851100469829194,2.133571259945315,2,2.0
1983,5,6,16,11.702600594679414,2,False,3.1444999317365245,1.9216049141192353,2,2.950594484490745
758,2,2,14,17.525107944768557,1,False,1.5,2.606424740804017,2,2.0
3489,8,12,32,9.166976988984977,2,False,2.7713763287299873,2.1072025946241664,3,2.915025738824094
1716,4,7,18,16.363682963202322,9,True,2.070212471360223,2.595821401688371,3,2.4416140659617493
441,1,0,5,9.089336767838626,1,True,4.039102662098951,1.8101064208261322,2,2.0
971,2,2,6,2.327816072055945,6,False,2.3345441824506246,2.022669914662924,2,2.0
1584,5,3,23,1.8559979291611481,0,False,2.8776855131598147,1.8509882961743511,2,2.3964766467310423
499,1,1,5,13.424109811999658,5,True,1.5,2.104593600163689,2,2.0
1336,2,1,6,9.360139489420938,10,True,1.5,2.68466568237565,2,3.143227912268178
1798,6,9,27,17.10279923435789,9,True,2.286210103105224,1.4244878618694898,2,2.915703991833311
3335,7,5,36,13.774947492090563,6,False,1.5,2.761838987173949,2,2.29880596825081
576,1,0,5,1.8436746198706562,3,False,2.8902617071030963,1.891119574189499,2,2.693745241267558
2145,6,7,21,5.512349418162033,3,True,2.8219286661813494,2.09680837735592,2,2.573580306466508
3230,8,6,33,3.6064866153477593,3,False,7.1003746075246035,3.01210565771783,3,6.920425983775356
2879,8,7,31,7.992160827390503,2,False,3.8695862885236667,3.1394716877372364,3,3.970772244928386
3259,8,3,35,7.426227146166493,7,False,1.5,2.6015049560787293,2,2.0
845,2,6,9,1.64611515416339,2,True,1.5,1.4257106151576042,2,2.0
2864,8,10,35,5.071098835208932,11,True,2.3852890459856493,1.640740821264004,2,2.0
3431,8,7,42,5.089495547040983,1,False,3.962113262041144,3.3135635652748596,3,2.0
1343,2,1,12,11.136707740820146,7,False,3.205275185010975,1.5992052157725112,2,2.989687312926666
1895,7,8,27,7.700776832747573,7,True,2.338522047266742,1.065538246792035,2,2.0
1998,4,3,12,4.4570426918670165,7,False,3.8732527780099497,2.3229908815159077,2,2.0
1879,6,8,15,3.8576037964985987,7,True,3.0928575220181767,1.6144823514441864,2,3.13648493406252
1227,4,5,14,1.6039953715279873,5,True,1.5,3.439898307340152,3,2.0
3406,8,5,18,13.390527520235748,1,False,3.337011947649347,1.7757353306045716,2,2.9855213334164183
3360,8,7,36,13.648282710470003,7,True,3.810679640842574,2.5703559222085697,2,2.1792559955170456
1518,5,5,20,18.217845618504295,2,False,3.2119262587877198,2.1272643116275707,2,2.3364432780481414
2876,7,7,36,4.828639306099928,2,False,4.529336599169053,1.650877886989847,2,4.334490883429925
1572,4,0,16,22.04576045733893,9,True,1.5565326261492718,1.3874979403780778,2,3.485745460701457
2843,8,3,32,13.555716057812432,1,False,2.9544944153497115,2.8836776059558145,3,4.503166067314954
2171,6,3,28,14.795930853947485,6,True,3.0846226582162157,2.0278872023811094,2,2.7521683951515747
1804,6,2,19,5.962710445908501,4,False,1.6469287772455,1.6792834830920123,2,2.0
709,3,3,12,5.631261469525474,2,False,1.9036379501318603,1.3535658444502325,2,2.0
2394,6,7,35,12.385158027624527,11,True,2.9737428942018167,1.8855669054886148,2,2.0
1327,5,3,21,18.657243999010305,7,True,2.2909603944102823,2.768263716965878,2,3.549026433339887
993,3,3,19,22.10424377462434,5,False,1.5583723878672524,2.1239978171540237,2,2.18360980822834
918,2,2,9,20.04116822740027,10,True,5.133862900037496,1.676313548083121,2,3.9334420243641115
3442,8,5,24,10.953410191170633,4,False,2.756182393854092,2.073222877247033,2,4.009516074145546
630,2,2,7,2.6901883881516064,3,True,3.1611991689664585,2.314726345942328,2,2.0
2855,7,5,24,14.326585269932028,0,True,5.233815621351046,1.5367807566008445,2,4.881092703586951
3071,8,4,38,3.837398117501281,9,False,3.826582920274388,1.8712827698416608,2,3.952653161937863
399,1,1,7,27.232503807537654,11,True,2.2961150547278533,1.9264221451550605,2,2.149415489487754
2185,5,4,13,19.555714971438235,10,True,3.3353726539531316,1.799175500116196,2,2.966705050924594
2147,4,3,14,8.228462481134303,0,False,4.8160955657468705,1.3834672778590593,2,4.159168905310373
1447,5,6,10,8.919228559611984,4,False,1.5,2.3306498017899715,2,2.829074526605298
2433,6,7,22,12.563291786397023,11,False,3.2665349748345225,1.0,2,2.0
1607,5,9,23,8.703272669588515,11,True,2.245005639271514,1.670344471626811,2,2.0
1707,6,2,24,13.153381243651674,2,False,3.1517130649347775,1.6367061146213435,2,2.0
1680,4,4,22,8.1042505217548,4,False,2.4472937479709866,1.7204345453340906,2,2.0
2862,7,6,33,5.591389975070806,6,True,4.845163422788682,2.7299248318938294,2,2.661851350329252
2326,8,7,34,3.8588474502898427,1,True,1.5,1.845489818046128,2,2.0
1512,5,6,24,5.858260200224566,4,True,3.6169255842405783,2.5328051536556844,2,2.0
3265,8,11,36,9.534478661662867,9,True,3.6771841661115725,2.066756778550567,2,4.539130498969518
2866,7,3,26,3.5723637999233793,9,True,5.299684567329862,2.223818842927842,2,4.75460199488845
3284,8,12,30,15.76602577886401,2,True,3.061848839914912,1.8520791431004586,2,2.0
2637,6,9,24,9.585452727926658,6,True,2.0184939091332126,2.3615707577623573,2,2.0
1552,5,6,17,6.7977863938061,2,False,1.5,1.6920510795700672,2,2.0
2773,7,9,36,3.4266002538008093,8,True,3.1018747995165104,1.7775187759094795,2,2.967915607871636
1353,5,5,21,16.82185851382939,7,True,2.2697540464674475,1.739952181440759,2,2.7408001569623393
1166,3,3,8,21.422732320730212,8,False,2.9026723095844815,1.4771556917989692,2,2.0
1743,4,4,20,1.0,6,True,1.8763778620380303,2.9893317890683866,3,2.7654066907413037
3401,8,6,32,9.024575551959103,4,False,1.5,2.4339460250594795,2,2.0
2117,3,2,9,18.929789556955892,0,False,1.5,1.8308549984122582,2,2.0
1527,4,3,19,12.663054360176176,9,True,1.6875529011903572,2.6006043462958375,3,2.0
1777,5,4,21,1.8728281794189197,9,True,3.7604432316651173,3.974961585441738,3,3.675197999878559
1231,4,1,21,6.46810353317615,5,True,3.827068231985441,1.8050744781822778,2,3.2553617973523497
2408,5,5,19,3.067046129205029,0,True,3.0449613874859893,2.3656147023081804,2,2.5513858749514298
1421,5,2,13,3.525249073609103,6,False,1.742656032801121,2.002355200298985,2,3.0212290980061183
2074,7,8,21,8.408631646556966,2,False,3.1314690912590843,2.537950510292382,2,3.9974078106733275
1483,5,8,15,11.594972831092427,11,False,2.9986237747405933,1.9741915377416424,2,3.5851943960367425
1326,4,4,13,5.017229615436648,7,True,2.7414802012897366,1.9757144960417454,2,3.0913676052304924
3404,8,4,30,7.80557211278147,11,True,1.5,1.9711752470393038,2,2.0
1406,3,3,15,11.579585196802121,9,False,1.5,1.8724670836629236,2,2.0
525,2,0,8,1.9317740861079344,10,True,3.297111943893915,3.030998655659903,3,2.0
